row.ID	Anisacanthus.quadrifidus	Physostegia.virginiana	Ruellia.brittoniana	Salvia.azurea	Salvia.ballotiflora	Salvia.blepharophylla	Salvia.chionophylla	Salvia.coccinea	Salvia.darcyi	Salvia.farinacea	Salvia.greggii	Salvia.leucantha	Salvia.microphylla	Salvia.regla	Salvia.roemeriana	Salvia.sinaloensis	Scutellaria.suffrutescens	Scutellaria.wrightii	Stachys.coccinea
5287	0	0	0	0	230.8441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5297	0	0	0	0	0	0	0	0	0	0	0	10895.76	0	0	0	0	0	0	0
5317	16479.8973	0	0	2530.6699	0	99196.6839	279.7517	0	0	0	0	0	0	11331.8137	0	0	0	0	0
5331	0	0	0	0	0	0	0	7981.846	0	0	0	0	0	0	0	0	0	0	0
5361	0	0	0	0	0	0	0	0	0	0	0	0	12181.35	0	0	0	0	0	0
5370	0	0	0	0	0	0	0	0	0	0	0	293.2247	0	0	0	0	0	0	0
5390	0	0	0	0	0	0	0	0	0	0	0	0	2463.014	0	0	0	0	0	0
5428	0	0	0	0	0	0	0	0	0	233.9556	0	0	0	0	0	0	0	0	0
5475	1318.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5534	0	0	0	0	0	0	540.9093	0	0	0	0	0	0	0	0	0	0	0	0
5540	0	0	0	0	0	0	16325.22	0	0	0	0	0	0	0	0	0	0	0	0
5569	972.35	0	0	0	0	0	0	0	0	0	0	0	14643.78	0	0	0	0	0	0
5630	0	0	0	0	0	0	0	0	0	0	0	0	0	2825.631	0	0	0	0	0
5632	0	0	706.9716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5659	0	0	0	0	0	0	0	67.82677	0	0	0	0	0	0	0	0	0	0	0
5767	0	0	0	0	0	0	0	0	0	0	0	0	15635.93	0	0	0	0	0	0
5770	0	0	0	0	0	0	0	0	0	0	510.2669	0	3652.3706	0	0	0	0	0	0
5848	0	0	0	0	0	0	0	0	0	1678.9588	0	0	0	0	0	712.9098	0	0	0
5915	0	0	0	0	0	0	0	0	0	0	0	0	1508.348	0	0	0	0	0	0
5991	0	0	0	0	0	0	0	0	0	391.7965	0	0	0	0	0	0	0	0	0
6135	11774.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6138	0	0	0	0	0	0	148.5957	0	0	0	0	0	0	0	0	0	0	0	0
6171	3089.635	0	0	0	0	0	0	0	0	0	0	0	11655.562	0	0	0	0	0	0
6184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322.689	0
6236	0	0	0	0	0	25574.41	0	0	0	0	0	0	0	0	0	0	0	0	0
6263	0	0	101.7215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6288	0	0	0	0	0	0	0	0	0	0	0	8139.044	0	0	0	0	0	0	0
6359	0	0	0	0	0	0	800.3496	0	0	0	0	0	0	0	0	0	0	0	0
6392	0	0	0	0	0	0	483.4621	0	0	0	0	0	0	0	0	0	0	0	0
6402	0	0	0	0	0	0	0	0	0	228.6723	0	0	0	0	0	632.3238	0	0	0
6436	0	0	0	0	0	0	0	0	0	88.87433	0	0	0	0	0	144.7055	0	0	0
6525	0	0	0	0	0	0	0	0	0	0	0	879.8067	0	0	0	0	0	0	0
6574	0	0	0	0	0	7076.8561	0	0	0	0	0	0	0	0	0	0	0	242.4265	0
6575	0	0	0	0	0	0	0	0	0	0	0	0	0	1867.58	0	0	0	0	0
6636	0	0	0	0	0	0	0	0	0	0	307.7306	0	180.2727	0	0	0	0	0	0
6642	0	0	0	0	0	0	0	0	0	286.08248	0	0	0	0	0	0	81.16339	0	0
6649	0	0	0	0	0	0	0	0	0	0	1997.1067	0	853.4977	0	0	0	0	0	0
6651	0	1286.77878	38.56217	0	0	1638.35871	0	726.23799	21131.7514	1929.28309	2117.64575	69309.34862	230.36372	0	231.22646	638.54201	0	0	1882.33498
6659	0	0	0	0	0	0	2166.288	0	0	0	0	0	0	0	136.253	0	0	0	0
6769	0	0	0	0	0	0	4145.1322	0	0	176.7548	0	0	0	0	0	1583.0316	0	0	0
6822	0	0	0	0	0	0	0	0	0	1144.237	0	0	0	0	0	0	0	0	0
6839	0	0	0	0	0	0	0	0	0	311.0503	0	0	0	0	0	0	0	0	0
6985	3546.446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1372.998	0
7020	0	0	0	0	0	0	0	0	0	0	6786.385	0	0	0	0	0	0	0	0
7023	0	0	0	0	0	0	0	0	0	0	533.4589	0	0	0	0	0	0	0	0
7088	2968.319	0	0	0	0	38499.091	0	0	0	0	0	0	0	0	0	0	0	0	0
7140	0	0	0	0	0	0	0	0	0	0	786.413	0	0	0	0	0	0	0	0
7240	0	0	0	0	815.8706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7281	0	0	0	0	0	10963.896	1323.233	0	0	0	4460.783	499.778	0	0	0	0	0	0	0
7288	0	0	0	0	0	0	0	0	0	0	585.0905	0	0	0	0	0	0	0	0
7497	0	0	1519.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7566	0	0	0	0	621.6154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7634	0	0	637.0659	0	0	33405.2074	5145.296	0	0	205.8632	15538.5929	5141.429	0	0	0	485.4689	0	0	0
7855	0	0	1148.63333	0	0	0	63.97075	154.08517	320.41551	0	0	0	0	866.39593	0	0	0	0	0
8063	0	0	0	0	0	0	0	0	0	0	1230.532	0	0	0	0	0	0	0	0
8102	587.0403	0	0	0	0	39584.5516	0	0	0	0	0	0	0	0	0	0	0	0	0
