row.ID,Anisacanthus.quadrifidus,Physostegia.virginiana,Ruellia.brittoniana,Salvia.azurea,Salvia.ballotiflora,Salvia.blepharophylla,Salvia.chionophylla,Salvia.coccinea,Salvia.darcyi,Salvia.farinacea,Salvia.greggii,Salvia.leucantha,Salvia.microphylla,Salvia.regla,Salvia.roemeriana,Salvia.sinaloensis,Scutellaria.suffrutescens,Scutellaria.wrightii,Stachys.coccinea
846,0,0,0,0,0,0,0,0,0,19162.28,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,9191.96,0,0,0,0,0,0,0,0,4787.265,0,0,0,0
869,1015.6421,0,129.4454,0,0,0,3230.0253,0,0,0,638.7213,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7253,0,0,0,0,0
878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.186,0,0
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.8085
882,0,0,0,0,0,62.01002,0,93.78611,0,0,143.73074,0,0,0,0,0,0,0,0
886,409.12406,0,867.16569,0,6572.49412,58.25862,4381.64711,618.18422,2195.08833,2071.36075,3613.78801,27563.57841,159.57529,427.75069,0,1110.70023,2786.51155,909.76543,523.0262
888,0,0,0,0,0,10757.3176,0,0,0,0,355.7104,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,481.8753,0,0,262.8348,0,6416.0819,2142.1384,874.2602,0,0,0,0,0
905,0,0,0,458.3061,0,67.86143,86.19837,82.42778,38.81709,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,294.9464,0,0,0,0,1679.8374,0,243.3184,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.99476,86.24006,0
917,0,0,0,0,2766.252,3128.4325,0,0,0,0,303.0219,0,0,0,0,0,0,0,0
919,0,0,0,450.19918,0,0,75.90325,0,0,0,0,0,0,0,0,0,0,0,0
920,0,0,0,0,2883.1782,5188.9287,0,0,0,0,935.2875,0,0,0,893.3022,0,0,0,0
925,0,0,3934.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,873.5883,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,2037.2481,0,0,0,149.3323,0,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0,426.4723,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.512,0,0
939,0,0,9839.359,12291.684,0,0,0,0,0,14659.916,0,0,0,0,0,0,0,0,0
953,0,351.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,230.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,1529.371,0,0,0,0,0,3455.882,4940.675,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,28.95124,0,1471.58242,0,0,0,0,0,0,0,0
964,0,4551.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.8245,0
966,10896.5767,51395.1158,223342.8224,315116.5602,1882.7893,0,61092.5472,56423.5955,5616.4696,324079.508,2990.0748,348436.7695,25324.7449,1266.1515,454.9637,86193.8029,168354.1161,120810.3683,601.3044
967,0,11033.47331,51673.32573,65266.03277,72.26469,0,0,9326.06916,0,65662.27506,0,54466.35536,0,0,0,20572.59886,38999.56955,28885.16873,0
969,1917.95188,0,0,0,0,0,0,0,0,26.16081,0,0,0,0,0,0,0,0,0
973,0,15944.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16259.01
976,0,5199.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,5038.93275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.14556,0,0
991,0,0,184.3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,1084.707,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,191.9782,0,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0,0,0,1013.512,0,0,0,0,0,0,0,0
1002,910.0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,3611.0798,0,400.4729,0,0,11776.7522,3435.7092,0,0,0,1100.1957,0,49889.2201,1005.1829,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,0,0,0,0,1560.2699,311.6204,0,0,0,0,0
1029,0,0,232.9507,0,462.4325,16490.3447,906.7025,170.4176,1188.7754,15714.9119,684.388,5040.8208,407.4604,183.1702,0,997.2153,5971.7913,903.4902,103.6772
1058,0,0,202.3565,0,0,177.3181,576.9626,0,0,0,720.3044,902.1287,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0,0,0,388.1622,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,407.2412,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0,130.4993,0,0,0,0,0,127.787,0,0
1070,0,0,37.16181,0,0,0,0,0,0,0,0,0,0,0,0,0,272.02117,1942.09491,0
1073,0,0,0,0,0,949.1807,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,2153.9405,0,0,0,0,0,65.04569,0,0,0
1093,0,6123.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,1599.96147,0,0,0,0,0,26.31925,0,0,0
1097,0,0,0,0,0,0,0,0,0,4239.1336,0,0,0,0,0,143.8091,0,0,0
