CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex,EdgeAnnotation
17376,17376,0,1,1,1,-1,NA
31926,31926,0,1,1,1,-1,NA
8177,8177,0,1,1,1,-1,NA
6521,6521,0,1,1,1,-1,NA
5475,5475,0,1,1,1,-1,NA
14088,14088,0,1,1,1,-1,NA
5576,5576,0,1,1,1,-1,NA
8858,8858,0,1,1,1,-1,NA
18103,18103,0,1,1,1,-1,NA
17657,17657,0,1,1,1,-1,NA
21842,21842,0,1,1,1,-1,NA
20164,20164,0,1,1,1,-1,NA
15053,15053,0,1,1,1,-1,NA
9176,9176,0,1,1,1,-1,NA
10600,10600,0,1,1,1,-1,NA
8728,8728,0,1,1,1,-1,NA
6076,6076,0,1,1,1,-1,NA
6905,6905,0,1,1,1,-1,NA
2775,2775,0,1,1,1,-1,NA
7256,7256,0,1,1,1,-1,NA
8689,8689,0,1,1,1,-1,NA
21177,21177,0,1,1,1,-1,NA
23156,23156,0,1,1,1,-1,NA
25420,25420,0,1,1,1,-1,NA
25640,25640,0,1,1,1,-1,NA
12063,12063,0,1,1,1,-1,NA
8220,8220,0,1,1,1,-1,NA
29521,29521,0,1,1,1,-1,NA
10160,10160,0,1,1,1,-1,NA
13160,13160,0,1,1,1,-1,NA
6628,6628,0,1,1,1,-1,NA
7591,7591,0,1,1,1,-1,NA
6622,6622,0,1,1,1,-1,NA
13975,13975,0,1,1,1,-1,NA
10940,10940,0,1,1,1,-1,NA
19482,19482,0,1,1,1,-1,NA
20385,20385,0,1,1,1,-1,NA
5935,5935,0,1,1,1,-1,NA
21857,21857,0,1,1,1,-1,NA
27480,27480,0,1,1,1,-1,NA
22092,22092,0,1,1,1,-1,NA
21416,21416,0,1,1,1,-1,NA
26819,26819,0,1,1,1,-1,NA
6436,6436,0,1,1,1,-1,NA
1636,1636,0,1,1,1,-1,NA
1565,1565,0,1,1,1,-1,NA
8869,8869,0,1,1,1,-1,NA
12110,12110,0,1,1,1,-1,NA
7490,7490,0,1,1,1,-1,NA
13030,13030,0,1,1,1,-1,NA
11658,11658,0,1,1,1,-1,NA
19983,19983,0,1,1,1,-1,NA
27999,27999,0,1,1,1,-1,NA
13798,13798,0,1,1,1,-1,NA
24174,24174,0,1,1,1,-1,NA
6530,6530,0,1,1,1,-1,NA
13437,13437,0,1,1,1,-1,NA
24043,24043,0,1,1,1,-1,NA
6991,6991,0,1,1,1,-1,NA
9596,9596,0,1,1,1,-1,NA
9658,9658,0,1,1,1,-1,NA
13751,13751,0,1,1,1,-1,NA
29897,29897,0,1,1,1,-1,NA
21135,21135,0,1,1,1,-1,NA
5531,5531,0,1,1,1,-1,NA
2654,2654,0,1,1,1,-1,NA
4899,4899,0,1,1,1,-1,NA
6686,6686,0,1,1,1,-1,NA
22100,22100,0,1,1,1,-1,NA
9493,9493,0,1,1,1,-1,NA
8817,8817,0,1,1,1,-1,NA
6965,6965,0,1,1,1,-1,NA
12858,12858,0,1,1,1,-1,NA
14949,14949,0,1,1,1,-1,NA
7845,7845,0,1,1,1,-1,NA
7576,7576,0,1,1,1,-1,NA
7835,7835,0,1,1,1,-1,NA
21467,21467,0,1,1,1,-1,NA
4607,4607,0,1,1,1,-1,NA
14996,14996,0,1,1,1,-1,NA
25813,25813,0,1,1,1,-1,NA
8347,8347,0,1,1,1,-1,NA
24574,24574,0,1,1,1,-1,NA
6525,6525,0,1,1,1,-1,NA
5659,5659,0,1,1,1,-1,NA
16885,16885,0,1,1,1,-1,NA
19731,19731,0,1,1,1,-1,NA
3055,3055,0,1,1,1,-1,NA
19153,19153,0,1,1,1,-1,NA
23622,23622,0,1,1,1,-1,NA
21911,21911,0,1,1,1,-1,NA
21563,21563,0,1,1,1,-1,NA
23798,23798,0,1,1,1,-1,NA
23142,23142,0,1,1,1,-1,NA
30780,30780,0,1,1,1,-1,NA
30832,30832,0,1,1,1,-1,NA
30316,30316,0,1,1,1,-1,NA
28271,28271,0,1,1,1,-1,NA
22805,22805,0,1,1,1,-1,NA
5765,5765,0,1,1,1,-1,NA
4681,4681,0,1,1,1,-1,NA
18962,18962,0,1,1,1,-1,NA
29051,29051,0,1,1,1,-1,NA
5401,5401,0,1,1,1,-1,NA
22999,22999,0,1,1,1,-1,NA
21478,21478,0,1,1,1,-1,NA
23690,23690,0,1,1,1,-1,NA
23375,23375,0,1,1,1,-1,NA
30282,30282,0,1,1,1,-1,NA
29370,29370,0,1,1,1,-1,NA
28588,28588,0,1,1,1,-1,NA
23070,23070,0,1,1,1,-1,NA
6358,6358,0,1,1,1,-1,NA
22578,22578,0,1,1,1,-1,NA
27928,27928,0,1,1,1,-1,NA
6174,6174,0,1,1,1,-1,NA
4739,4739,0,1,1,1,-1,NA
5000,5000,0,1,1,1,-1,NA
5331,5331,0,1,1,1,-1,NA
18384,18384,0,1,1,1,-1,NA
18168,18168,0,1,1,1,-1,NA
2691,2691,0,1,1,1,-1,NA
2820,2820,0,1,1,1,-1,NA
15304,15304,0,1,1,1,-1,NA
15720,15720,0,1,1,1,-1,NA
14853,14853,0,1,1,1,-1,NA
12595,12595,0,1,1,1,-1,NA
16912,16912,0,1,1,1,-1,NA
25324,25324,0,1,1,1,-1,NA
10630,10630,0,1,1,1,-1,NA
6221,6221,0,1,1,1,-1,NA
24519,24519,0,1,1,1,-1,NA
23882,23882,0,1,1,1,-1,NA
24667,24667,0,1,1,1,-1,NA
4722,4722,0,1,1,1,-1,NA
28272,28272,0,1,1,1,-1,NA
27600,27600,0,1,1,1,-1,NA
28624,28624,0,1,1,1,-1,NA
6140,6140,0,1,1,1,-1,NA
9163,9163,0,1,1,1,-1,NA
9389,9389,0,1,1,1,-1,NA
9823,9823,0,1,1,1,-1,NA
10411,10411,0,1,1,1,-1,NA
9815,9815,0,1,1,1,-1,NA
13173,13173,0,1,1,1,-1,NA
4643,4643,0,1,1,1,-1,NA
3694,3694,0,1,1,1,-1,NA
12443,12443,0,1,1,1,-1,NA
18501,18501,0,1,1,1,-1,NA
7178,7178,0,1,1,1,-1,NA
31053,31053,0,1,1,1,-1,NA
8275,8275,0,1,1,1,-1,NA
8515,8515,0,1,1,1,-1,NA
1762,1762,0,1,1,1,-1,NA
1631,1631,0,1,1,1,-1,NA
9494,9494,0,1,1,1,-1,NA
13832,13832,0,1,1,1,-1,NA
13017,13017,0,1,1,1,-1,NA
24756,24756,0,1,1,1,-1,NA
5214,5214,0,1,1,1,-1,NA
11763,11763,0,1,1,1,-1,NA
21205,21205,0,1,1,1,-1,NA
19046,19046,0,1,1,1,-1,NA
15376,15376,0,1,1,1,-1,NA
11938,11938,0,1,1,1,-1,NA
19456,19456,0,1,1,1,-1,NA
13774,13774,0,1,1,1,-1,NA
4717,4717,0,1,1,1,-1,NA
13528,13528,0,1,1,1,-1,NA
4709,4709,0,1,1,1,-1,NA
12369,12369,0,1,1,1,-1,NA
20852,20852,0,1,1,1,-1,NA
15948,15948,0,1,1,1,-1,NA
16749,16749,0,1,1,1,-1,NA
13795,13795,0,1,1,1,-1,NA
23507,23507,0,1,1,1,-1,NA
5462,5462,0,1,1,1,-1,NA
28453,28453,0,1,1,1,-1,NA
29998,29998,0,1,1,1,-1,NA
30561,30561,0,1,1,1,-1,NA
22285,22285,0,1,1,1,-1,NA
21645,21645,0,1,1,1,-1,NA
10633,10633,0,1,1,1,-1,NA
29255,29255,0,1,1,1,-1,NA
8870,8870,0,1,1,1,-1,NA
22546,22546,0,1,1,1,-1,NA
2135,2135,0,1,1,1,-1,NA
3118,3118,0,1,1,1,-1,NA
4802,4802,0,1,1,1,-1,NA
5093,5093,0,1,1,1,-1,NA
9257,9257,0,1,1,1,-1,NA
14937,14937,0,1,1,1,-1,NA
16394,16394,0,1,1,1,-1,NA
19467,19467,0,1,1,1,-1,NA
4816,4816,0,1,1,1,-1,NA
22680,22680,0,1,1,1,-1,NA
23391,23391,0,1,1,1,-1,NA
11725,11725,0,1,1,1,-1,NA
30040,30040,0,1,1,1,-1,NA
4110,4110,0,1,1,1,-1,NA
19241,19241,0,1,1,1,-1,NA
24478,24478,0,1,1,1,-1,NA
26116,26116,0,1,1,1,-1,NA
5399,5399,0,1,1,1,-1,NA
18954,18954,0,1,1,1,-1,NA
18130,18130,0,1,1,1,-1,NA
32593,32593,0,1,1,1,-1,NA
29078,29078,0,1,1,1,-1,NA
28246,28246,0,1,1,1,-1,NA
28838,28838,0,1,1,1,-1,NA
28572,28572,0,1,1,1,-1,NA
2830,2830,0,1,1,1,-1,NA
20054,20054,0,1,1,1,-1,NA
11131,11131,0,1,1,1,-1,NA
30693,30693,0,1,1,1,-1,NA
18403,18403,0,1,1,1,-1,NA
4326,4326,0,1,1,1,-1,NA
3036,3036,0,1,1,1,-1,NA
2931,2931,0,1,1,1,-1,NA
3440,3440,0,1,1,1,-1,NA
3770,3770,0,1,1,1,-1,NA
10561,10561,0,1,1,1,-1,NA
12194,12194,0,1,1,1,-1,NA
17382,17382,0,1,1,1,-1,NA
20767,20767,0,1,1,1,-1,NA
8662,8662,0,1,1,1,-1,NA
21463,21463,0,1,1,1,-1,NA
3186,3186,0,1,1,1,-1,NA
14425,14425,0,1,1,1,-1,NA
12422,12422,0,1,1,1,-1,NA
17988,17988,0,1,1,1,-1,NA
22119,22119,0,1,1,1,-1,NA
31000,31000,0,1,1,1,-1,NA
31210,31210,0,1,1,1,-1,NA
24220,24220,0,1,1,1,-1,NA
7206,7206,0,1,1,1,-1,NA
7312,7312,0,1,1,1,-1,NA
5241,5241,0,1,1,1,-1,NA
12673,12673,0,1,1,1,-1,NA
6781,6781,0,1,1,1,-1,NA
9657,9657,0,1,1,1,-1,NA
6249,6249,0,1,1,1,-1,NA
7905,7905,0,1,1,1,-1,NA
30287,30287,0,1,1,1,-1,NA
7351,7351,0,1,1,1,-1,NA
16106,16106,0,1,1,1,-1,NA
8096,8096,0,1,1,1,-1,NA
24196,24196,0,1,1,1,-1,NA
24630,24630,0,1,1,1,-1,NA
22446,22446,0,1,1,1,-1,NA
20850,20850,0,1,1,1,-1,NA
26645,26645,0,1,1,1,-1,NA
16807,16807,0,1,1,1,-1,NA
17526,17526,0,1,1,1,-1,NA
30948,30948,0,1,1,1,-1,NA
7040,7040,0,1,1,1,-1,NA
28801,28801,0,1,1,1,-1,NA
13936,13936,0,1,1,1,-1,NA
20955,20955,0,1,1,1,-1,NA
20656,20656,0,1,1,1,-1,NA
9330,9330,0,1,1,1,-1,NA
23971,23971,0,1,1,1,-1,NA
9583,9583,0,1,1,1,-1,NA
12657,12657,0,1,1,1,-1,NA
16159,16159,0,1,1,1,-1,NA
19000,19000,0,1,1,1,-1,NA
23560,23560,0,1,1,1,-1,NA
24545,24545,0,1,1,1,-1,NA
25700,25700,0,1,1,1,-1,NA
28183,28183,0,1,1,1,-1,NA
23066,23066,0,1,1,1,-1,NA
23714,23714,0,1,1,1,-1,NA
23367,23367,0,1,1,1,-1,NA
17193,17193,0,1,1,1,-1,NA
16312,16312,0,1,1,1,-1,NA
18881,18881,0,1,1,1,-1,NA
26516,26516,0,1,1,1,-1,NA
26020,26020,0,1,1,1,-1,NA
26069,26069,0,1,1,1,-1,NA
29575,29575,0,1,1,1,-1,NA
9687,9687,0,1,1,1,-1,NA
19451,19451,0,1,1,1,-1,NA
26698,26698,0,1,1,1,-1,NA
10076,10076,0,1,1,1,-1,NA
5704,5704,0,1,1,1,-1,NA
21549,21549,0,1,1,1,-1,NA
19041,19041,0,1,1,1,-1,NA
16702,16702,0,1,1,1,-1,NA
14672,14672,0,1,1,1,-1,NA
22906,22906,0,1,1,1,-1,NA
29058,29058,0,1,1,1,-1,NA
20488,20488,0,1,1,1,-1,NA
22111,22111,0,1,1,1,-1,NA
17454,17454,0,1,1,1,-1,NA
28368,28368,0,1,1,1,-1,NA
29537,29537,0,1,1,1,-1,NA
28837,28837,0,1,1,1,-1,NA
28321,28321,0,1,1,1,-1,NA
28041,28041,0,1,1,1,-1,NA
27838,27838,0,1,1,1,-1,NA
21050,21050,0,1,1,1,-1,NA
12060,12060,0,1,1,1,-1,NA
13851,13851,0,1,1,1,-1,NA
24093,24093,0,1,1,1,-1,NA
18267,18267,0,1,1,1,-1,NA
15029,15029,0,1,1,1,-1,NA
13640,13640,0,1,1,1,-1,NA
30770,30770,0,1,1,1,-1,NA
16579,16579,0,1,1,1,-1,NA
27894,27894,0,1,1,1,-1,NA
30562,30562,0,1,1,1,-1,NA
5075,5075,0,1,1,1,-1,NA
6789,6789,0,1,1,1,-1,NA
6296,6296,0,1,1,1,-1,NA
5236,5236,0,1,1,1,-1,NA
17710,17710,0,1,1,1,-1,NA
7359,7359,0,1,1,1,-1,NA
8535,8535,0,1,1,1,-1,NA
7615,7615,0,1,1,1,-1,NA
9908,9908,0,1,1,1,-1,NA
10911,10911,0,1,1,1,-1,NA
8609,8609,0,1,1,1,-1,NA
5830,5830,0,1,1,1,-1,NA
15188,15188,0,1,1,1,-1,NA
9783,9783,0,1,1,1,-1,NA
18989,18989,0,1,1,1,-1,NA
29272,29272,0,1,1,1,-1,NA
6809,6809,0,1,1,1,-1,NA
7026,7026,0,1,1,1,-1,NA
15404,15404,0,1,1,1,-1,NA
17320,17320,0,1,1,1,-1,NA
11543,11543,0,1,1,1,-1,NA
10577,10577,0,1,1,1,-1,NA
11965,11965,0,1,1,1,-1,NA
22231,22231,0,1,1,1,-1,NA
14562,14562,0,1,1,1,-1,NA
9710,9710,0,1,1,1,-1,NA
11584,11584,0,1,1,1,-1,NA
9245,9245,0,1,1,1,-1,NA
9867,9867,0,1,1,1,-1,NA
15518,15518,0,1,1,1,-1,NA
31246,31246,0,1,1,1,-1,NA
16810,16810,0,1,1,1,-1,NA
6274,6274,0,1,1,1,-1,NA
7527,7527,0,1,1,1,-1,NA
6611,6611,0,1,1,1,-1,NA
17558,17558,0,1,1,1,-1,NA
13572,13572,0,1,1,1,-1,NA
6501,6501,0,1,1,1,-1,NA
7254,7254,0,1,1,1,-1,NA
20394,20394,0,1,1,1,-1,NA
20844,20844,0,1,1,1,-1,NA
20921,20921,0,1,1,1,-1,NA
24828,24828,0,1,1,1,-1,NA
21892,21892,0,1,1,1,-1,NA
17547,17547,0,1,1,1,-1,NA
25645,25645,0,1,1,1,-1,NA
10250,10250,0,1,1,1,-1,NA
11954,11954,0,1,1,1,-1,NA
15254,15254,0,1,1,1,-1,NA
21130,21130,0,1,1,1,-1,NA
20277,20277,0,1,1,1,-1,NA
20726,20726,0,1,1,1,-1,NA
23554,23554,0,1,1,1,-1,NA
27394,27394,0,1,1,1,-1,NA
19541,19541,0,1,1,1,-1,NA
22596,22596,0,1,1,1,-1,NA
27187,27187,0,1,1,1,-1,NA
6082,6082,0,1,1,1,-1,NA
6643,6643,0,1,1,1,-1,NA
19013,19013,0,1,1,1,-1,NA
9840,9840,0,1,1,1,-1,NA
13050,13050,0,1,1,1,-1,NA
30681,30681,0,1,1,1,-1,NA
27401,27401,0,1,1,1,-1,NA
28320,28320,0,1,1,1,-1,NA
28609,28609,0,1,1,1,-1,NA
27684,27684,0,1,1,1,-1,NA
18648,18648,0,1,1,1,-1,NA
14910,14910,0,1,1,1,-1,NA
28643,28643,0,1,1,1,-1,NA
16824,16824,0,1,1,1,-1,NA
11306,11306,0,1,1,1,-1,NA
18332,18332,0,1,1,1,-1,NA
11185,11185,0,1,1,1,-1,NA
13824,13824,0,1,1,1,-1,NA
8996,8996,0,1,1,1,-1,NA
6114,6114,0,1,1,1,-1,NA
19802,19802,0,1,1,1,-1,NA
9575,9575,0,1,1,1,-1,NA
10170,10170,0,1,1,1,-1,NA
10786,10786,0,1,1,1,-1,NA
16919,16919,0,1,1,1,-1,NA
18972,18972,0,1,1,1,-1,NA
14613,14613,0,1,1,1,-1,NA
25984,25984,0,1,1,1,-1,NA
29830,29830,0,1,1,1,-1,NA
29585,29585,0,1,1,1,-1,NA
5540,5540,0,1,1,1,-1,NA
17683,17683,0,1,1,1,-1,NA
21744,21744,0,1,1,1,-1,NA
19722,19722,0,1,1,1,-1,NA
13266,13266,0,1,1,1,-1,NA
14890,14890,0,1,1,1,-1,NA
14512,14512,0,1,1,1,-1,NA
15930,15930,0,1,1,1,-1,NA
30405,30405,0,1,1,1,-1,NA
30621,30621,0,1,1,1,-1,NA
9789,9789,0,1,1,1,-1,NA
13189,13189,0,1,1,1,-1,NA
18318,18318,0,1,1,1,-1,NA
18123,18123,0,1,1,1,-1,NA
4449,4449,0,1,1,1,-1,NA
4204,4204,0,1,1,1,-1,NA
10061,10061,0,1,1,1,-1,NA
19778,19778,0,1,1,1,-1,NA
20827,20827,0,1,1,1,-1,NA
21243,21243,0,1,1,1,-1,NA
20496,20496,0,1,1,1,-1,NA
13215,13215,0,1,1,1,-1,NA
15159,15159,0,1,1,1,-1,NA
6394,6394,0,1,1,1,-1,NA
10994,10994,0,1,1,1,-1,NA
14069,14069,0,1,1,1,-1,NA
17351,17351,0,1,1,1,-1,NA
22284,22284,0,1,1,1,-1,NA
20022,20022,0,1,1,1,-1,NA
30985,30985,0,1,1,1,-1,NA
24360,24360,0,1,1,1,-1,NA
4636,4636,0,1,1,1,-1,NA
7983,7983,0,1,1,1,-1,NA
9223,9223,0,1,1,1,-1,NA
6257,6257,0,1,1,1,-1,NA
782,782,0,1,1,1,-1,NA
13036,13036,0,1,1,1,-1,NA
12413,12413,0,1,1,1,-1,NA
4205,4205,0,1,1,1,-1,NA
5872,5872,0,1,1,1,-1,NA
20855,20855,0,1,1,1,-1,NA
25095,25095,0,1,1,1,-1,NA
28701,28701,0,1,1,1,-1,NA
25152,25152,0,1,1,1,-1,NA
17520,17520,0,1,1,1,-1,NA
19351,19351,0,1,1,1,-1,NA
23360,23360,0,1,1,1,-1,NA
25709,25709,0,1,1,1,-1,NA
4831,4831,0,1,1,1,-1,NA
5211,5211,0,1,1,1,-1,NA
21424,21424,0,1,1,1,-1,NA
22831,22831,0,1,1,1,-1,NA
30084,30084,0,1,1,1,-1,NA
27021,27021,0,1,1,1,-1,NA
23366,23366,0,1,1,1,-1,NA
15680,15680,0,1,1,1,-1,NA
18118,18118,0,1,1,1,-1,NA
7205,7205,0,1,1,1,-1,NA
7533,7533,0,1,1,1,-1,NA
18843,18843,0,1,1,1,-1,NA
18485,18485,0,1,1,1,-1,NA
6787,6787,0,1,1,1,-1,NA
10677,10677,0,1,1,1,-1,NA
11375,11375,0,1,1,1,-1,NA
30214,30214,0,1,1,1,-1,NA
14824,14824,0,1,1,1,-1,NA
17968,17968,0,1,1,1,-1,NA
17205,17205,0,1,1,1,-1,NA
25119,25119,0,1,1,1,-1,NA
26780,26780,0,1,1,1,-1,NA
30201,30201,0,1,1,1,-1,NA
29981,29981,0,1,1,1,-1,NA
28921,28921,0,1,1,1,-1,NA
5744,5744,0,1,1,1,-1,NA
8698,8698,0,1,1,1,-1,NA
7861,7861,0,1,1,1,-1,NA
9984,9984,0,1,1,1,-1,NA
12268,12268,0,1,1,1,-1,NA
28214,28214,0,1,1,1,-1,NA
27613,27613,0,1,1,1,-1,NA
28036,28036,0,1,1,1,-1,NA
7922,7922,0,1,1,1,-1,NA
7074,7074,0,1,1,1,-1,NA
22488,22488,0,1,1,1,-1,NA
22477,22477,0,1,1,1,-1,NA
20649,20649,0,1,1,1,-1,NA
14178,14178,0,1,1,1,-1,NA
28516,28516,0,1,1,1,-1,NA
21153,21153,0,1,1,1,-1,NA
17757,17757,0,1,1,1,-1,NA
19473,19473,0,1,1,1,-1,NA
18337,18337,0,1,1,1,-1,NA
11496,11496,0,1,1,1,-1,NA
14385,14385,0,1,1,1,-1,NA
11159,11159,0,1,1,1,-1,NA
10183,10183,0,1,1,1,-1,NA
6546,6546,0,1,1,1,-1,NA
5611,5611,0,1,1,1,-1,NA
4861,4861,0,1,1,1,-1,NA
22112,22112,0,1,1,1,-1,NA
21703,21703,0,1,1,1,-1,NA
10152,10152,0,1,1,1,-1,NA
9011,9011,0,1,1,1,-1,NA
4870,4870,0,1,1,1,-1,NA
19150,19150,0,1,1,1,-1,NA
5070,5070,0,1,1,1,-1,NA
18815,18815,0,1,1,1,-1,NA
16641,16641,0,1,1,1,-1,NA
16628,16628,0,1,1,1,-1,NA
18499,18499,0,1,1,1,-1,NA
16039,16039,0,1,1,1,-1,NA
19359,19359,0,1,1,1,-1,NA
17517,17517,0,1,1,1,-1,NA
26304,26304,0,1,1,1,-1,NA
12048,12048,0,1,1,1,-1,NA
13070,13070,0,1,1,1,-1,NA
18227,18227,0,1,1,1,-1,NA
19230,19230,0,1,1,1,-1,NA
26429,26429,0,1,1,1,-1,NA
30735,30735,0,1,1,1,-1,NA
19415,19415,0,1,1,1,-1,NA
24206,24206,0,1,1,1,-1,NA
28652,28652,0,1,1,1,-1,NA
29471,29471,0,1,1,1,-1,NA
11018,11018,0,1,1,1,-1,NA
10297,10297,0,1,1,1,-1,NA
22662,22662,0,1,1,1,-1,NA
27566,27566,0,1,1,1,-1,NA
16266,16266,0,1,1,1,-1,NA
14397,14397,0,1,1,1,-1,NA
10894,10894,0,1,1,1,-1,NA
10868,10868,0,1,1,1,-1,NA
27280,27280,0,1,1,1,-1,NA
24631,24631,0,1,1,1,-1,NA
27454,27454,0,1,1,1,-1,NA
25120,25120,0,1,1,1,-1,NA
23536,23536,0,1,1,1,-1,NA
23286,23286,0,1,1,1,-1,NA
31547,31547,0,1,1,1,-1,NA
2984,2984,0,1,1,1,-1,NA
18663,18663,0,1,1,1,-1,NA
18847,18847,0,1,1,1,-1,NA
20206,20206,0,1,1,1,-1,NA
29207,29207,0,1,1,1,-1,NA
29145,29145,0,1,1,1,-1,NA
13308,13308,0,1,1,1,-1,NA
14973,14973,0,1,1,1,-1,NA
16104,16104,0,1,1,1,-1,NA
13430,13430,0,1,1,1,-1,NA
13744,13744,0,1,1,1,-1,NA
16213,16213,0,1,1,1,-1,NA
12811,12811,0,1,1,1,-1,NA
21105,21105,0,1,1,1,-1,NA
8113,8113,0,1,1,1,-1,NA
10448,10448,0,1,1,1,-1,NA
14421,14421,0,1,1,1,-1,NA
31016,31016,0,1,1,1,-1,NA
29767,29767,0,1,1,1,-1,NA
19786,19786,0,1,1,1,-1,NA
16921,16921,0,1,1,1,-1,NA
14508,14508,0,1,1,1,-1,NA
10201,10201,0,1,1,1,-1,NA
5284,5284,0,1,1,1,-1,NA
11002,11002,0,1,1,1,-1,NA
8555,8555,0,1,1,1,-1,NA
12645,12645,0,1,1,1,-1,NA
13347,13347,0,1,1,1,-1,NA
13904,13904,0,1,1,1,-1,NA
10418,10418,0,1,1,1,-1,NA
8668,8668,0,1,1,1,-1,NA
15697,15697,0,1,1,1,-1,NA
30041,30041,0,1,1,1,-1,NA
30560,30560,0,1,1,1,-1,NA
25821,25821,0,1,1,1,-1,NA
18646,18646,0,1,1,1,-1,NA
11591,11591,0,1,1,1,-1,NA
2829,2829,0,1,1,1,-1,NA
14673,14673,0,1,1,1,-1,NA
10982,10982,0,1,1,1,-1,NA
15400,15400,0,1,1,1,-1,NA
29424,29424,0,1,1,1,-1,NA
29157,29157,0,1,1,1,-1,NA
6251,6251,0,1,1,1,-1,NA
29352,29352,0,1,1,1,-1,NA
4536,4536,0,1,1,1,-1,NA
8445,8445,0,1,1,1,-1,NA
17097,17097,0,1,1,1,-1,NA
19533,19533,0,1,1,1,-1,NA
17481,17481,0,1,1,1,-1,NA
20210,20210,0,1,1,1,-1,NA
23555,23555,0,1,1,1,-1,NA
15526,15526,0,1,1,1,-1,NA
10743,10743,0,1,1,1,-1,NA
18831,18831,0,1,1,1,-1,NA
667,667,0,1,1,1,-1,NA
9027,9027,0,1,1,1,-1,NA
27967,27967,0,1,1,1,-1,NA
11650,11650,0,1,1,1,-1,NA
12802,12802,0,1,1,1,-1,NA
16065,16065,0,1,1,1,-1,NA
30683,30683,0,1,1,1,-1,NA
26548,26548,0,1,1,1,-1,NA
29315,29315,0,1,1,1,-1,NA
25385,25385,0,1,1,1,-1,NA
26828,26828,0,1,1,1,-1,NA
25544,25544,0,1,1,1,-1,NA
10691,10691,0,1,1,1,-1,NA
9983,9983,0,1,1,1,-1,NA
9876,9876,0,1,1,1,-1,NA
18907,18907,0,1,1,1,-1,NA
6138,6138,0,1,1,1,-1,NA
6430,6430,0,1,1,1,-1,NA
4721,4721,0,1,1,1,-1,NA
16452,16452,0,1,1,1,-1,NA
7267,7267,0,1,1,1,-1,NA
7739,7739,0,1,1,1,-1,NA
6812,6812,0,1,1,1,-1,NA
7706,7706,0,1,1,1,-1,NA
11367,11367,0,1,1,1,-1,NA
24396,24396,0,1,1,1,-1,NA
16379,16379,0,1,1,1,-1,NA
2614,2614,0,1,1,1,-1,NA
13435,13435,0,1,1,1,-1,NA
16511,16511,0,1,1,1,-1,NA
17862,17862,0,1,1,1,-1,NA
25014,25014,0,1,1,1,-1,NA
29114,29114,0,1,1,1,-1,NA
29202,29202,0,1,1,1,-1,NA
30130,30130,0,1,1,1,-1,NA
30423,30423,0,1,1,1,-1,NA
6807,6807,0,1,1,1,-1,NA
3811,3811,0,1,1,1,-1,NA
27362,27362,0,1,1,1,-1,NA
27322,27322,0,1,1,1,-1,NA
7989,7989,0,1,1,1,-1,NA
11366,11366,0,1,1,1,-1,NA
10293,10293,0,1,1,1,-1,NA
17178,17178,0,1,1,1,-1,NA
13192,13192,0,1,1,1,-1,NA
26538,26538,0,1,1,1,-1,NA
11701,11701,0,1,1,1,-1,NA
9515,9515,0,1,1,1,-1,NA
10043,10043,0,1,1,1,-1,NA
10394,10394,0,1,1,1,-1,NA
19796,19796,0,1,1,1,-1,NA
17268,17268,0,1,1,1,-1,NA
13719,13719,0,1,1,1,-1,NA
9567,9567,0,1,1,1,-1,NA
1792,1792,0,1,1,1,-1,NA
29299,29299,0,1,1,1,-1,NA
8736,8736,0,1,1,1,-1,NA
18669,18669,0,1,1,1,-1,NA
12178,12178,0,1,1,1,-1,NA
16309,16309,0,1,1,1,-1,NA
5860,5860,0,1,1,1,-1,NA
28606,28606,0,1,1,1,-1,NA
7403,7403,0,1,1,1,-1,NA
18998,18998,0,1,1,1,-1,NA
9558,9558,0,1,1,1,-1,NA
10130,10130,0,1,1,1,-1,NA
13303,13303,0,1,1,1,-1,NA
16895,16895,0,1,1,1,-1,NA
27685,27685,0,1,1,1,-1,NA
29263,29263,0,1,1,1,-1,NA
32219,32219,0,1,1,1,-1,NA
25208,25208,0,1,1,1,-1,NA
8232,8232,0,1,1,1,-1,NA
5460,5460,0,1,1,1,-1,NA
4728,4728,0,1,1,1,-1,NA
1931,1931,0,1,1,1,-1,NA
2628,2628,0,1,1,1,-1,NA
8706,8706,0,1,1,1,-1,NA
13171,13171,0,1,1,1,-1,NA
30605,30605,0,1,1,1,-1,NA
9881,9881,0,1,1,1,-1,NA
14793,14793,0,1,1,1,-1,NA
10651,10651,0,1,1,1,-1,NA
29980,29980,0,1,1,1,-1,NA
13571,13571,0,1,1,1,-1,NA
11798,11798,0,1,1,1,-1,NA
10681,10681,0,1,1,1,-1,NA
17036,17036,0,1,1,1,-1,NA
29291,29291,0,1,1,1,-1,NA
9065,9065,0,1,1,1,-1,NA
11186,11186,0,1,1,1,-1,NA
14860,14860,0,1,1,1,-1,NA
8366,8366,0,1,1,1,-1,NA
10314,10314,0,1,1,1,-1,NA
16575,16575,0,1,1,1,-1,NA
15981,15981,0,1,1,1,-1,NA
28199,28199,0,1,1,1,-1,NA
11317,11317,0,1,1,1,-1,NA
15836,15836,0,1,1,1,-1,NA
17227,17227,0,1,1,1,-1,NA
15645,15645,0,1,1,1,-1,NA
17114,17114,0,1,1,1,-1,NA
11660,11660,0,1,1,1,-1,NA
11960,11960,0,1,1,1,-1,NA
10789,10789,0,1,1,1,-1,NA
